Kraj_importujacy,Kraj_eksportujacy,Wartosc_importu
United Rep. of Tanzania,Tonga,0.963
United Rep. of Tanzania,Trinidad and Tobago,1.231
United Rep. of Tanzania,United Arab Emirates,1663687.5929999999
United Rep. of Tanzania,Tunisia,1719.5900000000001
United Rep. of Tanzania,TÃ¼rkiye,253056.096
United Rep. of Tanzania,Turkmenistan,52.542
United Rep. of Tanzania,Turks and Caicos Isds,16.974
United Rep. of Tanzania,Uganda,165090.321
United Rep. of Tanzania,Ukraine,8562.882
United Rep. of Tanzania,North Macedonia,59.771
United Rep. of Tanzania,Egypt,60850.223
United Rep. of Tanzania,United Kingdom,209374.732
United Rep. of Tanzania,USA,444648.275
United Rep. of Tanzania,Burkina Faso,82.35000000000001
United Rep. of Tanzania,Uruguay,3132.95
United Rep. of Tanzania,Uzbekistan,211.68699999999998
United Rep. of Tanzania,Venezuela,2.809
United Rep. of Tanzania,Yemen,232.423
United Rep. of Tanzania,Zambia,195830.184
USA,Afghanistan,22802.588
USA,Albania,112756.675
USA,Algeria,2514823.664
USA,Andorra,3232.386
USA,Angola,2705258.387
USA,Antigua and Barbuda,16847.203
USA,Azerbaijan,77174.583
USA,Argentina,7151987.623
USA,Australia,15201556.876
USA,Austria,17493214.505
USA,Bahamas,1007820.49
USA,Bahrain,1188331.787
USA,Bangladesh,8685023.121
USA,Armenia,74815.599
USA,Barbados,105412.537
USA,Belgium,23826209.79
USA,Bermuda,39897.282
USA,Bhutan,3410.7400000000002
USA,Bolivia (Plurinational State of),326235.67
USA,Bosnia Herzegovina,184733.426
USA,Botswana,413685.363
USA,Brazil,40819403.959
USA,Belize,122122.614
USA,Br. Indian Ocean Terr.,466.669
USA,Solomon Isds,1186.733
USA,Br. Virgin Isds,52837.992999999995
USA,Brunei Darussalam,235602.361
USA,Bulgaria,1451011.196
USA,Myanmar,632619.565
USA,Burundi,3781.252
USA,Belarus,20748.997
USA,Cambodia,12450282.876
USA,Cameroon,255487.91400000002
USA,Canada,400582505.653
USA,Cabo Verde,4354.308
USA,Cayman Isds,38237.315
USA,Central African Rep.,6030.506
USA,Sri Lanka,3098750.06
USA,Chad,82575.561
USA,Chile,15639074.964
USA,China,455362147.978
USA,Christmas Isds,1762.295
USA,Cocos Isds,703.857
USA,Colombia,14468803.399
USA,Comoros,1858.201
USA,Congo,40797.326
USA,Dem. Rep. of the Congo,326369.624
USA,Cook Isds,250.14000000000001
USA,Costa Rica,9839897.294
USA,Croatia,998910.236
USA,Cuba,4850.911
USA,Cyprus,80559.192
USA,Czechia,7271350.345
USA,Benin,70895.967
USA,Denmark,8987089.754
USA,Dominica,1652.4560000000001
USA,Dominican Rep.,7735202.766
USA,Ecuador,8577616.723
USA,El Salvador,2099934.061
USA,Equatorial Guinea,133262.744
USA,Ethiopia,409207.241
USA,Eritrea,727.978
USA,Estonia,1054011.882
USA,Falkland Isds (Malvinas),22786.107000000004
USA,Fiji,377651.847
USA,Finland,7625968.209
USA,France,52135512.24
USA,French Polynesia,35687.814
USA,Fr. South Antarctic Terr.,26.075
USA,Djibouti,1769.6
USA,Gabon,178779.281
USA,Georgia,170825.218
USA,Gambia,2255.868
USA,State of Palestine,7238.619
USA,Germany,160374328.955
USA,Ghana,1201544.812
USA,Gibraltar,216.287
USA,Kiribati,892.0279999999999
USA,Greece,2732102.822
USA,Greenland,32347.322
USA,Grenada,14808.125
USA,Guatemala,4997865.706
USA,Guinea,5969.983
USA,Guyana,5436785.131
USA,Haiti,637429.166
USA,Honduras,4744637.401000001
USA,"China, Hong Kong SAR",5701404.727
USA,Hungary,10898138.584999999
USA,Iceland,924805.854
USA,Indonesia,28829217.31
USA,Iran,6293.695
USA,Iraq,7662661.271000001
USA,Ireland,78055924.099
USA,Israel,20586218.631
USA,Italy,66209929.73
USA,CÃ´te d'Ivoire,1204598.64
USA,Jamaica,353683.376
USA,Japan,140997199.87
USA,Kazakhstan,2390586.429
USA,Jordan,3364193.013
USA,Kenya,764287.334
USA,Dem. People's Rep. of Korea,57.465
USA,Rep. of Korea,130693747.714
USA,Kuwait,1427106.331
USA,Kyrgyzstan,16262.766
USA,Lao People's Dem. Rep.,845218.375
USA,Lebanon,262514.422
USA,Lesotho,254782.284
USA,Latvia,624682.898
USA,Liberia,72504.898
USA,Libya,1491944.296
USA,Lithuania,2087179.131
USA,Luxembourg,597920.222
USA,"China, Macao SAR",81397.272
USA,Madagascar,622715.507
USA,Malawi,39537.251000000004
USA,Malaysia,50115848.142000005
USA,Maldives,5372.317
USA,Mali,5062.296
USA,Malta,341294.65
USA,Mauritania,2808.2509999999997
USA,Mauritius,232782.338
USA,Mexico,495485613.80300003
USA,"Other Asia, nes",94710510.54
USA,Mongolia,24311.347
USA,Rep. of Moldova,120724.355
USA,Montenegro,10584.511
USA,Montserrat,5615.378
USA,Morocco,2073172.995
USA,Mozambique,227530.94
USA,Oman,1286285.322
USA,Namibia,259385.953
USA,Nauru,2284.577
USA,Nepal,125693.319
USA,Netherlands,30209852.116
USA,CuraÃ§ao,23709.532
USA,Aruba,2630.877
USA,Saint Maarten,2641.257
USA,New Caledonia,34865.944
USA,Vanuatu,14180.705
USA,New Zealand,5606101.061
USA,Nicaragua,3758937.408
USA,Niger,6212.884
USA,Nigeria,5948680.71
USA,Niue,3544.1259999999997
USA,Norfolk Isds,49.529
USA,Norway,6077679.207
USA,FS Micronesia,1959.763
USA,Marshall Isds,21054.134
USA,Palau,1504.454
USA,Pakistan,5472583.525
USA,Panama,488425.931
USA,Papua New Guinea,79030.959
USA,Paraguay,457042.387
USA,Peru,9468751.116
USA,Philippines,14224823.916
USA,Pitcairn,6.437
USA,Poland,13376534.385
USA,Portugal,6384267.487
USA,Guinea-Bissau,119.551
USA,Timor-Leste,6002.113
USA,Qatar,1526265.683
USA,Romania,3829029.734
USA,Russian Federation,3261080.134
USA,Rwanda,30304.245
USA,Saint Helena,9923.501
USA,Saint Kitts and Nevis,15781.8
USA,Anguilla,1022.859
USA,Saint Lucia,5266.633
USA,Saint Pierre and Miquelon,5.693
USA,Saint Vincent and the Grenadines,6086.174
USA,San Marino,23156.352
USA,Sao Tome and Principe,539.338
USA,Saudi Arabia,13327233.526
USA,Senegal,284390.178
USA,Serbia,723301.447
USA,Seychelles,6289.7390000000005
USA,Sierra Leone,29042.943
USA,India,84856671.22
USA,Singapore,28145244.262000002
USA,Slovakia,7421810.818
USA,Viet Nam,140489324.345
USA,Slovenia,1123760.632
USA,Somalia,2539.652
USA,South Africa,12341941.007
USA,Zimbabwe,68985.533
USA,Spain,20611526.237
USA,South Sudan,801.9359999999999
USA,Sudan,13197.875
USA,Suriname,89474.096
USA,Eswatini,23039.05
USA,Sweden,17216418.247
USA,Switzerland,55616277.697
USA,Syria,10396.901
USA,Tajikistan,4321.343
USA,Thailand,63574782.753
USA,Togo,97178.10800000001
USA,Tokelau,3.906
USA,Tonga,2908.302
USA,Trinidad and Tobago,3440536.9749999996
USA,United Arab Emirates,6476775.126
USA,Tunisia,1094707.707
USA,TÃ¼rkiye,16359311.055
USA,Turkmenistan,12460.456
USA,Turks and Caicos Isds,5306.4890000000005
USA,Tuvalu,150.553
USA,Uganda,152094.2
USA,Ukraine,1027956.243
USA,North Macedonia,148843.524
USA,Egypt,2971043.183
USA,United Kingdom,69049720.744
USA,United Rep. of Tanzania,206082.639
USA,Burkina Faso,19102.334
USA,Uruguay,1201668.482
USA,Uzbekistan,166164.166
USA,Venezuela,6299940.597
USA,Wallis and Futuna Isds,25.930999999999997
USA,Samoa,4848.954
USA,Yemen,9169.568000000001
USA,Zambia,183284.967
Burkina Faso,Afghanistan,16.007
Burkina Faso,Albania,31.256
Burkina Faso,Algeria,4896.629000000001
Burkina Faso,Andorra,7.996
Burkina Faso,Angola,10772.294
Burkina Faso,Antigua and Barbuda,0.181
Burkina Faso,Azerbaijan,20.599
Burkina Faso,Argentina,5791.712
Burkina Faso,Australia,27549.29
Burkina Faso,Austria,17077.625
Burkina Faso,Bahamas,4291.642
Burkina Faso,Bangladesh,311.796
Burkina Faso,Barbados,0.9750000000000001
Burkina Faso,Belgium,150694.455
Burkina Faso,Bolivia (Plurinational State of),0.203
Burkina Faso,Bosnia Herzegovina,43.205999999999996
Burkina Faso,Brazil,76782.291
Burkina Faso,Brunei Darussalam,3.332
Burkina Faso,Bulgaria,1303.8129999999999
Burkina Faso,Myanmar,9004.532
Burkina Faso,Belarus,68.434
Burkina Faso,Cambodia,398.637
Burkina Faso,Cameroon,234.11599999999999
Burkina Faso,Canada,31926.582
Burkina Faso,Sri Lanka,2433.304
Burkina Faso,Chad,10.733
Burkina Faso,Chile,71434.38399999999
Burkina Faso,China,1013555.507
Burkina Faso,Colombia,24.348
Burkina Faso,Comoros,25.386
Burkina Faso,Congo,12000.46
Burkina Faso,Dem. Rep. of the Congo,243.713
Burkina Faso,Costa Rica,200.317
Burkina Faso,Croatia,989.052
Burkina Faso,Cuba,0.47
Burkina Faso,Cyprus,285.071
Burkina Faso,Czechia,9999.039999999999
Burkina Faso,Benin,12418.571
Burkina Faso,Denmark,39070.282
Burkina Faso,Dominican Rep.,8.284
Burkina Faso,Ecuador,210.223
Burkina Faso,Equatorial Guinea,32.19
Burkina Faso,Ethiopia,212.52700000000002
Burkina Faso,Estonia,1543.742
Burkina Faso,Falkland Isds (Malvinas),0.727
Burkina Faso,Finland,29448.915
Burkina Faso,France,330545.737
Burkina Faso,Djibouti,22.952
Burkina Faso,Gabon,164.09099999999998
Burkina Faso,Georgia,7165.263999999999
Burkina Faso,Gambia,56.565
Burkina Faso,Germany,82570.705
Burkina Faso,Ghana,573330.479
Burkina Faso,Greece,19733.007999999998
Burkina Faso,Guatemala,20.625
Burkina Faso,Guinea,306.97200000000004
Burkina Faso,Honduras,4.836
Burkina Faso,"China, Hong Kong SAR",4686.932
Burkina Faso,Hungary,2841.4809999999998
Burkina Faso,Iceland,22.442
Burkina Faso,Indonesia,35328.659
Burkina Faso,Iran,2027
Burkina Faso,Iraq,3996.035
Burkina Faso,Ireland,18847.355
Burkina Faso,Israel,478.696
Burkina Faso,Italy,79317.507
Burkina Faso,CÃ´te d'Ivoire,833594.411
Burkina Faso,Jamaica,23.017
Burkina Faso,Japan,76815.958
Burkina Faso,Kazakhstan,29.278
Burkina Faso,Jordan,246.821
Burkina Faso,Kenya,4716.555
Burkina Faso,Dem. People's Rep. of Korea,2309.709
Burkina Faso,Rep. of Korea,43173.059
Burkina Faso,Kuwait,591.813
Burkina Faso,Kyrgyzstan,4.21
Burkina Faso,Lao People's Dem. Rep.,28.358
Burkina Faso,Lebanon,2669.379
Burkina Faso,Lesotho,5.855
Burkina Faso,Latvia,30477.099000000002
Burkina Faso,Liberia,617.317
Burkina Faso,Libya,5.317
Burkina Faso,Lithuania,5888.021
Burkina Faso,Luxembourg,21285.065
Burkina Faso,Madagascar,50.058
Burkina Faso,Malaysia,22225.793999999998
Burkina Faso,Maldives,4.452
Burkina Faso,Mali,24093.025
Burkina Faso,Malta,7155.821
Burkina Faso,Mauritania,2630.123
Burkina Faso,Mauritius,645.7529999999999
Burkina Faso,Mexico,11121.946
Burkina Faso,"Other Asia, nes",7339.4220000000005
Burkina Faso,Rep. of Moldova,486.498
Burkina Faso,Morocco,108965.764
Burkina Faso,Oman,448.85
Burkina Faso,Namibia,571.9649999999999
Burkina Faso,Nauru,1.108
Burkina Faso,Netherlands,81192.91
Burkina Faso,New Caledonia,5.602
Burkina Faso,New Zealand,589.813
Burkina Faso,Nicaragua,1.918
Burkina Faso,Niger,48198.526
Burkina Faso,Nigeria,37393.030999999995
Burkina Faso,Niue,49.861
Burkina Faso,Norway,15760.573
Burkina Faso,FS Micronesia,0.252
Burkina Faso,Marshall Isds,2.474
Burkina Faso,Pakistan,6246.832
Burkina Faso,Panama,34.562
Burkina Faso,Peru,9831.176
Burkina Faso,Philippines,1421.846
Burkina Faso,Pitcairn,2.153
Burkina Faso,Poland,37261.349
Burkina Faso,Portugal,7662.323
Burkina Faso,Guinea-Bissau,111.752
Burkina Faso,Timor-Leste,6.966
Burkina Faso,Qatar,394.76
Burkina Faso,Romania,5525.341
Burkina Faso,Russian Federation,751381.598
Burkina Faso,Rwanda,186.749
Burkina Faso,Saint Helena,1.237
Burkina Faso,Saint Kitts and Nevis,5.168
Burkina Faso,Anguilla,3.129
Burkina Faso,Saint Vincent and the Grenadines,0.115
Burkina Faso,Saudi Arabia,32676.110999999997
Burkina Faso,Senegal,112431.188
Burkina Faso,Serbia,93.818
Burkina Faso,Seychelles,73.335
Burkina Faso,Sierra Leone,50.191
Burkina Faso,India,316339.687
Burkina Faso,Singapore,7251.373
Burkina Faso,Slovakia,2688.945
Burkina Faso,Viet Nam,74227.10399999999
Burkina Faso,Slovenia,1266.109
Burkina Faso,Somalia,0.213
Burkina Faso,South Africa,54783.123
Burkina Faso,Zimbabwe,67.119
Burkina Faso,Spain,80603.811
Burkina Faso,Sudan,23.489
Burkina Faso,Suriname,2.798
Burkina Faso,Eswatini,25.275000000000002
Burkina Faso,Sweden,33485.831
Burkina Faso,Switzerland,13545.455
Burkina Faso,Syria,0.038
Burkina Faso,Thailand,54496.434
Burkina Faso,Togo,98324.673
Burkina Faso,Tonga,0.035
Burkina Faso,Trinidad and Tobago,0.141
Burkina Faso,United Arab Emirates,76054.05500000001
Burkina Faso,Tunisia,32420.554
Burkina Faso,TÃ¼rkiye,98116.82
Burkina Faso,Turks and Caicos Isds,12.164
Burkina Faso,Uganda,161.574
Burkina Faso,Ukraine,10915.845
Burkina Faso,North Macedonia,109.81
Burkina Faso,Egypt,66666.992
Burkina Faso,United Kingdom,41660.65
Burkina Faso,United Rep. of Tanzania,372.945
Burkina Faso,USA,159206.448
Burkina Faso,Uruguay,1082.153
Burkina Faso,Wallis and Futuna Isds,0.592
Burkina Faso,Zambia,238.998
Uruguay,Afghanistan,30.998
Uruguay,Albania,213.51500000000001
Uruguay,Algeria,67389.44
Uruguay,American Samoa,6.867
Uruguay,Andorra,1.416
Uruguay,Azerbaijan,92870.984
Uruguay,Argentina,1576971.404
Uruguay,Australia,10680.369
Uruguay,Austria,34584.707
Uruguay,Bahamas,2.647
Uruguay,Bahrain,4.92
Uruguay,Bangladesh,48231.606
Uruguay,Armenia,52.152
Uruguay,Barbados,73.56400000000001
Uruguay,Belgium,69622.409
Uruguay,Bermuda,56.296
Uruguay,Bhutan,0.041
Uruguay,Bolivia (Plurinational State of),11923.868
Uruguay,Bosnia Herzegovina,641.62
Uruguay,Botswana,1.631
Uruguay,Brazil,2765452.209
Uruguay,Belize,465.90999999999997
Uruguay,Br. Virgin Isds,4.375
Uruguay,Brunei Darussalam,0.802
Uruguay,Bulgaria,3540.918
Uruguay,Myanmar,3371.644
Uruguay,Burundi,3.41
Uruguay,Belarus,0.072
Uruguay,Cambodia,9719.588
Uruguay,Cameroon,5591.415
Uruguay,Canada,38255.926
Uruguay,Cabo Verde,57.57
Uruguay,Central African Rep.,3.528
Uruguay,Sri Lanka,3800.22
Uruguay,Chile,164508.624
Uruguay,China,2962795.319
Uruguay,Cocos Isds,0.766
Uruguay,Colombia,37507.09
Uruguay,Comoros,5.7
Uruguay,Congo,13.22
Uruguay,Dem. Rep. of the Congo,5.836
Uruguay,Costa Rica,6627.835
Uruguay,Croatia,898.2299999999999
Uruguay,Cuba,113.775
Uruguay,Cyprus,907.551
Uruguay,Czechia,13973.128999999999
Uruguay,Benin,0.252
Uruguay,Denmark,53057.157
Uruguay,Dominican Rep.,1742.128
Uruguay,Ecuador,38781.912000000004
Uruguay,El Salvador,416.097
Uruguay,Ethiopia,50.838
Uruguay,Estonia,7224.6050000000005
Uruguay,Finland,73428.875
Uruguay,France,247852.619
Uruguay,Gabon,98.115
Uruguay,Georgia,48.186
Uruguay,Gambia,0.093
Uruguay,Germany,341267.721
Uruguay,Ghana,779.115
Uruguay,Greece,38687.006
Uruguay,Grenada,11.017
Uruguay,Guatemala,4177.933
Uruguay,Haiti,27.711000000000002
Uruguay,Honduras,289.757
Uruguay,"China, Hong Kong SAR",71500.224
Uruguay,Hungary,17447.064
Uruguay,Iceland,448.886
Uruguay,Indonesia,57502.51
Uruguay,Iran,38.881
Uruguay,Ireland,69236.244
Uruguay,Israel,48279.043
Uruguay,Italy,219251.477
Uruguay,CÃ´te d'Ivoire,10873.324
Uruguay,Jamaica,335.459
Uruguay,Japan,71080.11
Uruguay,Kazakhstan,111626.958
Uruguay,Jordan,416.883
Uruguay,Kenya,537.663
Uruguay,Dem. People's Rep. of Korea,120.28999999999999
Uruguay,Rep. of Korea,158808.505
Uruguay,Kuwait,6427.608
Uruguay,Kyrgyzstan,0.78
Uruguay,Lao People's Dem. Rep.,206.119
Uruguay,Lebanon,432.95099999999996
Uruguay,Lesotho,0.101
Uruguay,Latvia,1228.1580000000001
Uruguay,Lithuania,9554.874
Uruguay,Luxembourg,815.872
Uruguay,"China, Macao SAR",1.054
Uruguay,Madagascar,99.62
Uruguay,Malawi,1162.652
Uruguay,Malaysia,25818.127
Uruguay,Malta,251.981
Uruguay,Mauritania,0.9480000000000001
Uruguay,Mauritius,24.804
Uruguay,Mexico,223334.104
Uruguay,"Other Asia, nes",54126.91
Uruguay,Mongolia,2.76
Uruguay,Rep. of Moldova,44.665
Uruguay,Montenegro,14.880999999999998
Uruguay,Morocco,48276.722
Uruguay,Oman,96412.40299999999
Uruguay,Namibia,187.396
Uruguay,Nauru,12.700999999999999
Uruguay,Nepal,24.868
Uruguay,Netherlands,97011.113
Uruguay,CuraÃ§ao,4.976
Uruguay,New Zealand,15071.219000000001
Uruguay,Nicaragua,59.766999999999996
Uruguay,Niger,0.019
Uruguay,Nigeria,394810.626
Uruguay,Norway,15605.44
Uruguay,N. Mariana Isds,1.781
Uruguay,Pakistan,12211.58
Uruguay,Panama,4646.778
Uruguay,Paraguay,170502.052
Uruguay,Peru,48246.012
Uruguay,Philippines,18266.26
Uruguay,Poland,68991.316
Uruguay,Portugal,18275.594
Uruguay,Qatar,623.581
Uruguay,Romania,15286.097
Uruguay,Russian Federation,53883.299999999996
Uruguay,Rwanda,13.678
Uruguay,Saint Kitts and Nevis,0.047
Uruguay,Anguilla,0.035
Uruguay,Saint Pierre and Miquelon,0.016
Uruguay,San Marino,356.46
Uruguay,Saudi Arabia,27281.474
Uruguay,Senegal,29.355999999999998
Uruguay,Serbia,2545.523
Uruguay,Sierra Leone,0.993
Uruguay,India,254357.532
Uruguay,Singapore,42430.427
Uruguay,Slovakia,7721.483
Uruguay,Viet Nam,108270.201
Uruguay,Slovenia,4768.161
Uruguay,Somalia,0.077
Uruguay,South Africa,21959.685999999998
Uruguay,Spain,301897.724
Uruguay,Sudan,1.458
Uruguay,Suriname,0.027
Uruguay,Eswatini,0.44899999999999995
Uruguay,Sweden,37177.617
Uruguay,Switzerland,60062.597
Uruguay,Syria,1.01
Uruguay,Tajikistan,0.196
Uruguay,Thailand,40640.708
Uruguay,Tokelau,9.068
Uruguay,Trinidad and Tobago,1.45
Uruguay,United Arab Emirates,34770.598
Uruguay,Tunisia,1364.937
Uruguay,TÃ¼rkiye,151253.694
Uruguay,Turkmenistan,24182.751
Uruguay,Uganda,1.51
Uruguay,Ukraine,1033.018
Uruguay,North Macedonia,1701.331
Uruguay,Egypt,30340.626
Uruguay,United Kingdom,109032.39199999999
Uruguay,United Rep. of Tanzania,50.974000000000004
Uruguay,USA,923381.757
Uruguay,Uzbekistan,0.6930000000000001
Uruguay,Venezuela,245.172
Uruguay,Wallis and Futuna Isds,0.077
Uruguay,Samoa,1.187
Uruguay,Zambia,617.297
Uzbekistan,Afghanistan,44673.509
Uzbekistan,Albania,1591.399
Uzbekistan,Algeria,11.702
Uzbekistan,Angola,6.023000000000001
Uzbekistan,Azerbaijan,45729.307
Uzbekistan,Argentina,10267.350999999999
Uzbekistan,Australia,2258.113
Uzbekistan,Austria,212021.394
Uzbekistan,Bangladesh,45994.086
Uzbekistan,Armenia,12349.456
Uzbekistan,Belgium,156367.786
Uzbekistan,Bolivia (Plurinational State of),3.32
Uzbekistan,Bosnia Herzegovina,338.543
Uzbekistan,Brazil,492215.80199999997
Uzbekistan,Belize,1.9
Uzbekistan,Br. Indian Ocean Terr.,1.53
Uzbekistan,Bulgaria,66721.548
Uzbekistan,Myanmar,1957.93
Uzbekistan,Burundi,1.581
Uzbekistan,Belarus,519868.54099999997
Uzbekistan,Cambodia,5856.525
Uzbekistan,Cameroon,5.114
Uzbekistan,Canada,21568.587
Uzbekistan,Central African Rep.,2.8739999999999997
Uzbekistan,Sri Lanka,6173.334
Uzbekistan,Chad,26.2
Uzbekistan,Chile,2395.16
Uzbekistan,China,11320019.083
Uzbekistan,Colombia,869.918
Uzbekistan,Congo,8.933
Uzbekistan,Costa Rica,416.67900000000003
Uzbekistan,Croatia,1704.614
Uzbekistan,Cuba,298.09
Uzbekistan,Cyprus,2970.8469999999998
Uzbekistan,Czechia,367752.651
Uzbekistan,Denmark,44188.193
Uzbekistan,Dominican Rep.,45.798
Uzbekistan,Ecuador,13383.539
Uzbekistan,El Salvador,9.149000000000001
Uzbekistan,Ethiopia,24.31
Uzbekistan,Estonia,126465.813
Uzbekistan,Finland,97088.61
Uzbekistan,France,393818.467
Uzbekistan,Gabon,24.3
Uzbekistan,Georgia,220248.509
Uzbekistan,State of Palestine,198.36
Uzbekistan,Germany,1088944.725
Uzbekistan,Ghana,1271.516
Uzbekistan,Greece,15666.544
Uzbekistan,Greenland,72.372
Uzbekistan,Guatemala,92.562
Uzbekistan,Guinea,2.745
Uzbekistan,Guyana,3.615
Uzbekistan,Honduras,265.652
Uzbekistan,"China, Hong Kong SAR",75266.009
Uzbekistan,Hungary,106846.30200000001
Uzbekistan,Iceland,45122.137
Uzbekistan,Indonesia,62607.537
Uzbekistan,Iran,332743.768
Uzbekistan,Iraq,10822.344
Uzbekistan,Ireland,85573.01699999999
Uzbekistan,Israel,27355.933
Uzbekistan,Italy,451483.699
Uzbekistan,CÃ´te d'Ivoire,410.223
Uzbekistan,Jamaica,1.9549999999999998
Uzbekistan,Japan,502977.558
Uzbekistan,Kazakhstan,2857298.045
Uzbekistan,Jordan,2791.69
Uzbekistan,Kenya,3277.104
Uzbekistan,Dem. People's Rep. of Korea,43.652
Uzbekistan,Rep. of Korea,1989853.557
Uzbekistan,Kuwait,10
Uzbekistan,Kyrgyzstan,343331.583
Uzbekistan,Lao People's Dem. Rep.,215.38400000000001
Uzbekistan,Lebanon,393.253
Uzbekistan,Latvia,132034.995
Uzbekistan,Lithuania,425574.722
Uzbekistan,Luxembourg,5276.809
Uzbekistan,"China, Macao SAR",2162.4
